mdb_id,name,wahlkreis_id,wahlkreis_name,fraktion,url,geburtsdatum,partei,mandatsart,img_url
2474,"Mörseburg, Maximilian",259,Stuttgart II,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/M/moerseburg_maximilian-861900,22.03.1992,CDU,Direktwahl,https://www.bundestag.de/resource/image/864530/3x4/284/379/9cc20c26d13a7dc840cc9048fd4efd71/F1B8A5D0D7C5548734B3AA7E4FFE40D7/moerseburg_maximilian_bild.png
2181,"Mohamed Ali, Amira",27,Oldenburg – Ammerland,Gruppe BSW,https://www.bundestag.de/abgeordnete/biografien/M/mohamed_ali_amira-857720,16.01.1980,BSW,Landesliste,https://www.bundestag.de/resource/image/864512/3x4/284/379/3dc72f56d2bfe7da1e1d3d8c4952cf80/34676AE1A4853440DDCF448E514B2CBF/mohamed_ali_amira_gross.jpg
2183,"Moll, Claudia",88,Aachen II,SPD,https://www.bundestag.de/abgeordnete/biografien/M/moll_claudia-857752,15.12.1968,SPD,Direktwahl,https://www.bundestag.de/resource/image/864508/3x4/284/379/3000ac237a13dc87d313c06fa855e2da/E604C6A257D55B3833E991F7D8DAD228/moll_claudia_gross.jpg
2475,"Moncsek, Mike",163,Chemnitzer Umland – Erzgebirgskreis II,AfD,https://www.bundestag.de/abgeordnete/biografien/M/moncsek_mike-860898,08.08.1964,AfD,Direktwahl,https://www.bundestag.de/resource/image/871852/3x4/284/379/f8080d9faa3e77a5c3abaa53f058b11f/E59E779C0667CAF11621F7AFA801619D/moncsek_mike_bild.jpg
1718,"Monstadt, Dietrich",12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/M/monstadt_dietrich-857762,15.09.1957,CDU,Landesliste,https://www.bundestag.de/resource/image/864506/3x4/284/379/c7cc470321d170383050d0f2634e3fee/4985670F571890A3B2584613898865F7/Monstadt_Dietrich_gross.jpg
2476,"Moosdorf, Matthias",165,Zwickau,AfD,https://www.bundestag.de/abgeordnete/biografien/M/moosdorf_matthias-863320,20.04.1965,AfD,Direktwahl,https://www.bundestag.de/resource/image/865564/3x4/284/379/e2bd7ab5039beb1fca161936818e7ca6/62427D2BFD3B76E13BC2B2C80FF7AAAF/moosdorf_matthias.jpg
2477,"Mordhorst, Maximilian",5,Kiel,FDP,https://www.bundestag.de/abgeordnete/biografien/M/mordhorst_maximilian-860900,10.04.1996,FDP,Landesliste,https://www.bundestag.de/resource/image/862290/3x4/284/379/4e36b7906eb5ab1f7c33de3c4ced0465/3E25B5A0AA12644194C5A81E0EA8CCA2/mordhorst_maximilian.jpg
2186,"Müller, Alexander",178,Rheingau-Taunus – Limburg,FDP,https://www.bundestag.de/abgeordnete/biografien/M/mueller_alexander-857774,17.07.1969,FDP,Landesliste,https://www.bundestag.de/resource/image/864504/3x4/284/379/2cb9dfc8bb8664293586877c5ca389e8/62FA4A2D5867BA3D3E3C554262DF4D6D/mueller_alexander_gross.jpg
2187,"Müller, Axel",294,Ravensburg,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/M/mueller_axel-857788,24.07.1963,CDU,Direktwahl,https://www.bundestag.de/resource/image/864500/3x4/284/379/6602413a7c0a5c217975b3fe473933bc/7EDCD36A421BC27E50109630361BD5F6/mueller_axel_gross.jpg
1888,"Müller, Bettina",175,Main-Kinzig – Wetterau II – Schotten,SPD,https://www.bundestag.de/abgeordnete/biografien/M/mueller_bettina-857768,07.06.1959,SPD,Direktwahl,https://www.bundestag.de/resource/image/864498/3x4/284/379/73ec01df330229a94c9684e639dd01fd/43C001D858877AE10ACBAD4633DF7019/mueller_bettina_gross.jpg
1469,"Müller (Braunschweig), Carsten",50,Braunschweig,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/M/mueller_carsten-857782,,,,https://www.bundestag.de/resource/image/864502/3x4/284/379/d2a34bed5183f688e825a399d4f0bfe1/B97903F0CE611A73519462F2D861C412/mueller_carsten_bild.jpg
2188,"Müller, Claudia",15,Vorpommern-Rügen – Vorpommern-Greifswald I,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/M/mueller_claudia-857790,10.08.1981,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864496/3x4/284/379/68ce2e7314847187c1476ba7893f1e51/A224ADFF9287DC18E4AA99DAF657CC7F/mueller_claudia_gross.jpg
1470,"Müller (Chemnitz), Detlef",162,Chemnitz,SPD,https://www.bundestag.de/abgeordnete/biografien/M/mueller_detlef-857770,,,,https://www.bundestag.de/resource/image/864494/3x4/284/379/31f42beda903628bd4456a02573867ef/70AA3DDEBF1D52F1D96AF5EE305935CC/mueller_detlef_gross.jpg
2478,"Müller, Florian",149,Olpe – Märkischer Kreis I,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/M/mueller_florian-861766,14.09.1987,CDU,Direktwahl,https://www.bundestag.de/resource/image/863728/3x4/284/379/38ecb1e0251f04a0650be59cb6fe2620/0E9FC090D9EC4CD08214579FA04B5771/mueller_florian.jpg
2479,"Müller, Michael",80,Berlin-Charlottenburg-Wilmersdorf,SPD,https://www.bundestag.de/abgeordnete/biografien/M/mueller_michael-860414,09.12.1964,SPD,Direktwahl,https://www.bundestag.de/resource/image/862300/3x4/284/379/9a7123cd1fa95e76bb0393ab9d872b4f/386DE852C7811434DCFAED73E96DD458/muller_michael_gross.jpg
2480,"Müller, Sascha",245,Nürnberg-Süd,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/M/mueller_sascha-860318,24.04.1970,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862302/3x4/284/379/4f69a334667ca977a3362d836aad40b9/B1E918FE4E71A8A2461BD3BBE0E46B32/muller_sascha_gross.jpg
2190,"Müller, Sepp",70,Dessau – Wittenberg,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/M/mueller_sepp-857766,22.01.1989,CDU,Direktwahl,https://www.bundestag.de/resource/image/864492/3x4/284/379/4cf2efec82275726662ca3e106b1c0ba/FC7819AFECAA5A134D5DDB63E27A12F6/mueller_sepp_gross.jpg
1291,"Müller (Erlangen), Stefan",242,Erlangen,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/M/mueller_stefan-857778,,,,
1556,"Müller-Gemmeke, Beate",289,Reutlingen,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/M/mueller-gemmeke_beate-857794,07.10.1960,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/863908/3x4/284/379/9c7dc9dad3248e91f290eeb40127970e/6ABE7FFF7304D386806D3158A226A1AF/mueller_gemmeke_beate.jpg
2192,"Müller-Rosentritt, Frank",162,Chemnitz,FDP,https://www.bundestag.de/abgeordnete/biografien/M/mueller_rosentritt_frank-857786,13.06.1982,FDP,Landesliste,https://www.bundestag.de/resource/image/864490/3x4/284/379/c55dac7434b12599ec3bd26c3b8a36c9/24E763B1A04F7173342ECC75E7869C22/mueller_rosentritt_frank_gross.jpg
1889,"Müntefering, Michelle",141,Herne – Bochum II,SPD,https://www.bundestag.de/abgeordnete/biografien/M/muentefering_michelle-857780,09.04.1980,SPD,Direktwahl,https://www.bundestag.de/resource/image/864488/3x4/284/379/b7f58bc1831fea2f30b3de3e958adae5/5947612FB0A8D5189E93D560302B2BB1/muentefering_michelle_gross.jpg
2194,"Münzenmaier, Sebastian",205,Mainz,AfD,https://www.bundestag.de/abgeordnete/biografien/M/muenzenmaier_sebastian-857784,02.07.1989,AfD,Landesliste,https://www.bundestag.de/resource/image/864484/3x4/284/379/744ab9b32c53abe383d3bf349326a898/5E2CE58439C17C09569C540C28EC9CCE/muenzenmaier_sebastian_gross.jpg
1309,"Mützenich, Dr. Rolf",95,Köln III,SPD,https://www.bundestag.de/abgeordnete/biografien/M/muetzenich_rolf-857772,25.06.1959,SPD,Direktwahl,https://www.bundestag.de/resource/image/864486/3x4/284/379/58e3c084bb5391da41a083672cae70f4/7819C9D629BDD1D3DD334C04C72ABD47/muetzenich_rolf_gross.jpg
2481,"Nacke, Dr. Stefan",129,Münster,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/N/nacke_stefan-860956,27.01.1976,CDU,Landesliste,https://www.bundestag.de/resource/image/862304/3x4/284/379/a4f1402aedb66cbee7837d6316abf9a5/DDD95C5D9B1EBADA8A92C31C980A3CE6/nacke_stefan_gross.jpg
2482,"Nanni, Sara",107,Düsseldorf II,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/N/nanni_sara-860928,29.05.1987,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/863068/3x4/284/379/b179b604d21a4bf85dd8c83d3465a396/208A9970227214AF98B7174F35AD54F2/nanni_sara_gross.png
2483,"Nasr, Rasha",159,Dresden I,SPD,https://www.bundestag.de/abgeordnete/biografien/N/nasr_rasha-861278,12.05.1992,SPD,Landesliste,https://www.bundestag.de/resource/image/874084/3x4/284/379/a2348bc56070abdc352411312571ca7/A9B17649C7E8216EC2B1C38547ECC371/nasr_rasha.jpg
2195,"Nastic, Zaklin",20,Hamburg-Eimsbüttel,Gruppe BSW,https://www.bundestag.de/abgeordnete/biografien/N/nastic_zaklin-857806,29.01.1980,BSW,Landesliste,https://www.bundestag.de/resource/image/864940/3x4/284/379/11096f1d9ef50be8d5643d524a8e1df3/E18D466F0B40B370052CA4F528C41ABD/nastic_zaklin_gross.jpg
2484,"Naujok, Edgar",154,Leipzig-Land,AfD,https://www.bundestag.de/abgeordnete/biografien/N/naujok_edgar-863324,25.06.1960,AfD,Direktwahl,https://www.bundestag.de/resource/image/865936/3x4/284/379/b17a2e3a8cba18ea57bd9467b5a17ff2/2B6BDFE48A84BD69F5DCEA0571EBC214/naujok_edgar.jpg
2196,"Nestle, Dr. Ingrid",3,Steinburg – Dithmarschen Süd,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/N/nestle_ingrid-857804,22.12.1977,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864930/3x4/284/379/9b88dd7d373d5707aecef75d82714155/84E38464BF5F2D62C0645B7F8F1A7AB8/nestle_ingrid_gross.jpg
2486,"Nick, Dr. Ophelia",105,Mettmann II,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/N/nick_ophelia-860916,24.01.1973,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862310/3x4/284/379/90f614b445a93e6de743df735f034e91/03B45CF2D434DE65C2BA4D4565239748/nick_ophelia_gross.jpg
2485,"Nickholz, Brian",122,Recklinghausen II,SPD,https://www.bundestag.de/abgeordnete/biografien/N/nickholz_brian-861098,22.12.1989,SPD,Direktwahl,https://www.bundestag.de/resource/image/862596/3x4/284/379/c5aafcfa983ec2b91181d6981b1d18b3/8143322BBD8EA5693DBC3284B1D04313/nickholz_brian_gross.jpg
2198,"Nicolaisen, Petra",1,Flensburg – Schleswig,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/N/nicolaisen_petra-857808,12.12.1965,CDU,Landesliste,https://www.bundestag.de/resource/image/864932/3x4/284/379/a288603e535e2e08de2dc089d132aefd/214CE61DD409A6551017EA9A8C476EBE/nicolaisen_petra_bild.jpg
1077,"Nietan, Dietmar",90,Düren,SPD,https://www.bundestag.de/abgeordnete/biografien/N/nietan_dietmar-857810,25.05.1964,SPD,Landesliste,https://www.bundestag.de/resource/image/864936/3x4/284/379/f37b09ee407655a4f7054b0dfb8abace/E5991285F682E6A27043DC30145BD089/nietan_dietmar_bild.jpg
2199,"Nolte, Jan Ralf",167,Waldeck,AfD,https://www.bundestag.de/abgeordnete/biografien/N/nolte_jan-857798,30.12.1988,AfD,Landesliste,https://www.bundestag.de/resource/image/864934/3x4/284/379/3ec57784cf9f9b11648791bb172f47f5/2D18E67985BA81DB78D204EA0874E6F4/nolte_jan_gross.jpg
1622,"Notz, Dr. Konstantin von",10,Herzogtum Lauenburg – Stormarn-Süd,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/N/notz_konstantin-857802,,,,https://www.bundestag.de/resource/image/864942/3x4/284/379/dccab01977d14d91a6e9ff1bf444e9b2/ADA9F495C909897E154695F6CB03F6A9/notz_konstantin_gross.jpg
1529,"Nouripour, Omid",183,Frankfurt am Main II,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/N/nouripour_omid-857814,18.06.1975,BÜNDNIS 90/DIE GRÜNEN,Direktwahl,https://www.bundestag.de/resource/image/864938/3x4/284/379/d3cab70966944f8ac1b5e4667b9bcf8a/66DDEEC2B48ECF3AD6F0428C1E2EF726/nouripour_omid_gross.jpg
2487,"Nürnberger, Jörg",239,Hof,SPD,https://www.bundestag.de/abgeordnete/biografien/N/nuernberger_joerg-860288,17.04.1967,SPD,Landesliste,https://www.bundestag.de/resource/image/863084/3x4/284/379/56247f2c7d33059d333bd0f3f4999aff/BF702F6C3E9E01EF8F9A3E7D2829BBF9/nuernberger_joerg_bild.jpg
2488,"Oehl, Lennard",180,Hanau,SPD,https://www.bundestag.de/abgeordnete/biografien/O/oehl_lennard-861610,01.06.1993,SPD,Direktwahl,https://www.bundestag.de/resource/image/869988/3x4/284/379/891161dae7fba1549895048e03711142/5309EB075ED00C64FA82F4D8A49B97A9/oehl_jan_bild.jpg
1895,"Oellers, Wilfried",89,Heinsberg,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/O/oellers_wilfried-857818,16.09.1975,CDU,Direktwahl,https://www.bundestag.de/resource/image/864836/3x4/284/379/f2f162f9ad4ab9e7a9e74a6a17b2edbd/DD6B0F3224984DD264F10EE598F74DBD/oellers_wilfried_gross.jpg
1898,"Özdemir, Cem",258,Stuttgart I,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/O/oezdemir_cem-857832,21.12.1965,BÜNDNIS 90/DIE GRÜNEN,Direktwahl,https://www.bundestag.de/resource/image/864838/3x4/284/379/b11f21138bad54778a4c622aa6f33a44/EF10A9ADC47B6AF54E0C66435CD2C87C/oezdemir_cem_gross.jpg
1899,"Özdemir (Duisburg), Mahmut",116,Duisburg II,SPD,https://www.bundestag.de/abgeordnete/biografien/O/oezdemir_mahmut-857826,,,,https://www.bundestag.de/resource/image/864840/3x4/284/379/315c2ee80c7773fd3c4521c6860bdcab/AA31EA5DA287F2050397F4516FBD6ACC/oezdemir_mahmut_gross.jpg
1735,"Özoğuz, Aydan",22,Hamburg-Wandsbek,SPD,https://www.bundestag.de/abgeordnete/biografien/O/oezoguz_aydan-857820,31.05.1967,SPD,Direktwahl,https://www.bundestag.de/resource/image/864842/3x4/284/379/d3c16e944d9ca5339bb6af918fcbb0f/CB4D9E194206FFF12E7FA88944203453/oezoguz_aydan_gross.jpg
2489,"Oppelt, Moritz",277,Rhein-Neckar,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/O/oppelt_moritz-861820,04.02.1989,CDU,Direktwahl,https://www.bundestag.de/resource/image/862316/3x4/284/379/fc28749cc78d13d2a729fe64bd5705e1/CFC02C7934386A06680E9B5B1D3AC4B7/oppelt_moritz.jpg
2201,"Ortleb, Josephine",296,Saarbrücken,SPD,https://www.bundestag.de/abgeordnete/biografien/O/ortleb_josephine-857828,25.11.1986,SPD,Direktwahl,https://www.bundestag.de/resource/image/864844/3x4/284/379/9140377ecf5e65a3040a8114cf37b520/E2570043571C594DC666A6699D4A5E2A/ortleb_josephine_gross.jpg
1896,"Oßner, Florian",228,Landshut,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/O/ossner_florian-857822,05.07.1980,CSU,Direktwahl,https://www.bundestag.de/resource/image/864846/3x4/284/379/6ee3e9f4bdbecda4998548209d3b7b98/745B838F7FA8897BBB3C494DE127DE31/ossner_florian_bild.jpg
2202,"Oster, Josef",199,Koblenz,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/O/oster_josef-857816,04.01.1971,CDU,Direktwahl,https://www.bundestag.de/resource/image/864848/3x4/284/379/c2a755fd23daef9c308388f00d5136a6/A643435AD877760970E3402E9B4F4F65/oster_josef_gross.jpg
1475,"Otte, Henning",44,Celle – Uelzen,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/O/otte_henning-857830,27.10.1968,CDU,Direktwahl,https://www.bundestag.de/resource/image/864850/3x4/284/379/5ef279f653803937811d8991cc99add1/554BDBB6A2DAA4C694E452259CC97413/otte_henning_gross.jpg
2490,"Otte, Karoline",52,Goslar – Northeim – Osterode,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/O/otte_karoline-860832,11.09.1996,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862318/3x4/284/379/6bf49c10bebcb105ecaf4326bbf31ae0/B8049DBF1BE59F0235726B0F38ECC247/otte_karoline.jpg
2203,"Otten, Gerold",221,München-Land,AfD,https://www.bundestag.de/abgeordnete/biografien/O/otten_gerold-857834,07.12.1955,AfD,Landesliste,https://www.bundestag.de/resource/image/864852/3x4/284/379/27d5251a66cb5647daf64a91d22a8ac5/1E193171A74B585961C4918D45517AF0/otten_gerold_gross.jpg
2491,"Pahlke, Julian",25,Unterems,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/P/pahlke_julian-860840,15.10.1991,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/869606/3x4/284/379/b76ca386c3d037f0fbf1bc43ed63445f/F080D182BBC20DD7C71A0C85D81EEE49/pahlke_julian.jpg
1900,"Pahlmann, Ingrid",45,Gifhorn – Peine,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/P/pahlmann_ingrid-857862,01.12.1957,CDU,Landesliste,https://www.bundestag.de/resource/image/522526/3x4/284/379/2cddc1318fc7382ebc9647f5c7e1a981/FED3B4BE71B38FD833171224AA8B39C7/pahlmann_ingrid_gross.jpg
2492,"Pantazis, Dr. Christos",50,Braunschweig,SPD,https://www.bundestag.de/abgeordnete/biografien/P/pantazis_christos-860892,09.10.1975,SPD,Direktwahl,https://www.bundestag.de/resource/image/869654/3x4/284/379/f568d509ecdf6e9d11ba87168909ebc6/8F4844A29C69187350C7A8A213967B7A/pantazis_christos_bild.jpg
2493,"Papenbrock, Wiebke",56,Prignitz – Ostprignitz-Ruppin – Havelland I,SPD,https://www.bundestag.de/abgeordnete/biografien/P/papenbrock_wiebke-860488,24.11.1979,SPD,Direktwahl,https://www.bundestag.de/resource/image/862600/3x4/284/379/4c1b32137569e57619e2b2e2d1ce0e2c/9FA87CD4CC4A1ED069D7880C40643236/papenbrock_wiebke.jpg
2494,"Papendieck, Mathias",63,Frankfurt (Oder) – Oder-Spree,SPD,https://www.bundestag.de/abgeordnete/biografien/P/papendieck_mathias-860472,18.02.1982,SPD,Direktwahl,https://www.bundestag.de/resource/image/865964/3x4/284/379/fd1f93cdecbdd309ec43e82e6a42ce1a/7EB85776256C7034DD5DA8E161A46781/papendieck_mathias.jpg
1085,"Pau, Petra",85,Berlin-Marzahn-Hellersdorf,Gruppe Die Linke,https://www.bundestag.de/abgeordnete/biografien/P/pau_petra-857870,09.08.1963,DIE LINKE.,Landesliste,https://www.bundestag.de/resource/image/864928/3x4/284/379/d004bc5b978c67c340e55a9fbbfd6c42/32B5A57E8A746D1C6A713664B148BB28/pau_petra_gross.jpg
1571,"Paus, Lisa",80,Berlin-Charlottenburg-Wilmersdorf,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/P/paus_lisa-857850,19.09.1968,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864926/3x4/284/379/35fef600b7aec7e2de7fb94f686b9a0c/2B7D3A289F5D51F46ADBF94F63EA6E01/paus_lisa_gross.jpg
2495,"Pawlik, Natalie",177,Wetterau I,SPD,https://www.bundestag.de/abgeordnete/biografien/P/pawlik_natalie-860626,26.08.1992,SPD,Direktwahl,https://www.bundestag.de/resource/image/869642/3x4/284/379/6d48218247a083aacbdd470c7e32905a/E69B3F39FFC207AEA9B5E9F1148016BD/pawlik_natalie_gross.jpg
2496,"Peick, Jens",142,Dortmund I,SPD,https://www.bundestag.de/abgeordnete/biografien/P/peick_jens-861118,16.08.1981,SPD,Direktwahl,https://www.bundestag.de/resource/image/862602/3x4/284/379/894d17af5eb59ee5db91cc9bda111bd4/B6B095555FDB6B463422D989096A2C1F/peick_jens.jpg
2205,"Pellmann, Sören",153,Leipzig II,Gruppe Die Linke,https://www.bundestag.de/abgeordnete/biografien/P/pellmann_soeren-857858,11.02.1977,DIE LINKE.,Direktwahl,https://www.bundestag.de/resource/image/864924/3x4/284/379/fc77bf6c6fff52847e551a60daaf6053/05A676F63333AFC45B043205690CAF3A/pellmann_soeren_gross.jpg
2206,"Perli, Victor",49,Salzgitter – Wolfenbüttel,Gruppe Die Linke,https://www.bundestag.de/abgeordnete/biografien/P/perli_victor-857872,01.02.1982,DIE LINKE.,Landesliste,https://www.bundestag.de/resource/image/864922/3x4/284/379/362c8e372d70f5b4e29d9bdf0a4e5139/1E89090FEC06E70A2FFD3218C2D31BCA/perli_victor_gross.jpg
2207,"Peterka, Tobias Matthias",237,Bayreuth,AfD,https://www.bundestag.de/abgeordnete/biografien/P/peterka_tobias-857866,04.09.1982,AfD,Landesliste,https://www.bundestag.de/resource/image/864920/3x4/284/379/88e3dabd0b486bf19d51077da43071d2/380208EEAC2AC2D2490E97C5A07A579F/peterka_tobias_gross.png
1991,"Petry, Christian",298,St. Wendel,SPD,https://www.bundestag.de/abgeordnete/biografien/P/petry_christian-863314,15.03.1965,SPD,Direktwahl,https://www.bundestag.de/resource/image/864918/3x4/284/379/d4e2b4b403e04e8d2992b725f3484a58/35405E2B8CD037A97E5E56B6C5AC42D1/petry_christian_gross.jpg
2498,"Piechotta, Dr. med. Paula",153,Leipzig II,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/P/piechotta_paula-861256,,,,https://www.bundestag.de/resource/image/862330/3x4/284/379/9985320aa5aa53f5366409db7d5832a2/D9B17A64063D414F519BEFD21980FD5E/piechotta_paula.jpg
2210,"Pilsinger, Stephan",220,München-West/Mitte,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/P/pilsinger_stephan-857848,17.02.1987,CSU,Direktwahl,https://www.bundestag.de/resource/image/864916/3x4/284/379/920d59f8f81db4463022d029ae6c86a0/47FEA140D22D506364459B2E65699957/pilsinger_stephan_gross.jpg
2499,"Plobner, Jan",246,Roth,SPD,https://www.bundestag.de/abgeordnete/biografien/P/plobner_jan-860306,26.03.1992,SPD,Landesliste,https://www.bundestag.de/resource/image/862332/3x4/284/379/414fb7fbd11bdd6a518b148dd8707265/D88E991C9177E25D8370EE8BB336B696/plobner_jan.jpg
2211,"Ploß, Dr. Christoph",21,Hamburg-Nord,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/P/ploss_christoph-857842,19.07.1985,CDU,Landesliste,https://www.bundestag.de/resource/image/864910/3x4/284/379/e32322e3bc5fa0f5d98cd43874e03803/3E4409E483B2102B21070CE429413E52/ploss_christoph_bild.jpg
2500,"Plum, Dr. Martin",111,Viersen,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/P/plum_martin-861042,26.02.1982,CDU,Direktwahl,https://www.bundestag.de/resource/image/869292/3x4/284/379/bcbfbe2a40fe8b0a5e860e6b688058ca/3A9C74C945464C1FAFC73D461B457918/plum_martin_gross.jpg
2213,"Pohl, Jürgen",189,Eichsfeld – Nordhausen – Kyffhäuserkreis,AfD,https://www.bundestag.de/abgeordnete/biografien/P/pohl_juergen-857846,07.01.1964,AfD,Landesliste,https://www.bundestag.de/resource/image/864912/3x4/284/379/8a85b6868930c5dec651e4c63aac6225/B27DDF9CFA6A2DC3ACFCC2587489CB98/pohl_juergen_gross.png
2214,"Polat, Filiz",38,Osnabrück-Land,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/P/polat_filiz-857860,11.07.1978,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864914/3x4/284/379/f37f2d2bd1b0054fac7d4a14cd6cafa4/8494BDE27AE003EEA3CEF273F27F6F09/polat_filiz_gross.jpg
1908,"Poschmann, Sabine",143,Dortmund II,SPD,https://www.bundestag.de/abgeordnete/biografien/P/poschmann_sabine-857864,04.10.1968,SPD,Direktwahl,https://www.bundestag.de/resource/image/864908/3x4/284/379/64af218e2a1bd81c3e684a2ce9c30d3d/251D24E3055C280C39E0D7716A65720C/poschmann_sabine_bild.jpg
1909,"Post (Minden), Achim",134,Minden-Lübbecke I,SPD,https://www.bundestag.de/abgeordnete/biografien/P/post_achim-857844,,,,https://www.bundestag.de/resource/image/864906/3x4/284/379/550f4c8dcc518ba2bd1724f25e36112f/AAA6A917D041F95A1668F5928CAE9C9D/post_achim_gross.jpg
