mdb_id,ausschuss_id,funktion
2547,a06,o.M.
1945,a06,
1946,a06,
2548,a06,
2255,a06,
1949,a06,
2549,a06,stv.M.
1341,a06,
2550,a06,
1632,a06,
2551,a06,
2552,a06,
2553,a06,
2256,a06,
2257,a06,
1597,a06,
2259,a06,
813,a06,
1536,a06,
2554,a06,
2555,a06,
2515,a06,
2262,a06,
1954,a06,
2263,a06,
2556,a06,o.M.
2264,a06,
2557,a06,
2265,a06,
1955,a06,
2266,a06,stv.M.
1596,a06,stv.M.
2267,a06,
1271,a06,
1956,a06,
2558,a06,
1757,a06,
2269,a06,
1510,a06,
1957,a06,
2559,a06,
2560,a06,
2015,a06,
2561,a06,
2270,a06,
2562,a06,
2271,a06,
1958,a06,o.M.
1512,a06,
1960,a06,
2272,a06,
2286,a06,
1964,a06,
1725,a06,
1570,a06,
2563,a06,
2594,a06,
2273,a06,
1723,a06,
2564,a06,
2565,a06,
1610,a06,
2566,a06,
2567,a06,
861402,a06,
2568,a06,
2569,a06,
1756,a06,
1180,a06,
1968,a06,stv.M.
2276,a06,
2570,a06,o.M.
2571,a06,
2277,a06,
2293,a06,
1971,a06,
2572,a06,
2573,a06,stv.M.
1690,a06,
2574,a06,
2575,a06,
2278,a06,
1973,a06,
2279,a06,
1974,a06,
1130,a06,
2280,a06,
2576,a06,
1975,a06,stv.M.
2281,a06,
2144,a06,o.M.
1135,a06,
1519,a06,V.
2577,a06,
2578,a06,
2283,a06,stv.M.
2579,a06,
2580,a06,
2284,a06,
2581,a06,
2582,a06,
2583,a06,
2584,a06,
1980,a06,
1984,a06,
2585,a06,
2285,a06,
1985,a06,
1990,a06,
2586,a06,
2587,a06,
2588,a06,
2314,a05,
2315,a05,
2316,a05,
2317,a05,
2318,a05,
2319,a05,
2019,a05,
2320,a05,
2321,a05,
2322,a05,
1769,a05,
2020,a05,
2021,a05,
2022,a05,
1771,a05,
2323,a05,
1383,a05,
2324,a05,
1642,a05,
2325,a05,
1773,a05,stv.M.
1653,a05,
2326,a05,
2327,a05,
2328,a05,
2023,a05,
1774,a05,
1229,a05,
2329,a05,
1775,a05,
1776,a05,
2330,a05,
2331,a05,
2288,a05,
1385,a05,
2599,a05,stv.M.
1297,a05,
973,a05,
2593,a05,
1607,a05,
2025,a05,
2332,a05,
2026,a05,
2029,a05,
2335,a05,
2333,a05,
2334,a05,
2030,a05,
2441,a05,
2336,a05,
2337,a05,
2338,a05,
2032,a05,
2033,a05,
1558,a05,
2036,a05,
1566,a05,
1656,a05,
2339,a05,
2037,a05,stv.M.
2340,a05,
2341,a05,
2038,a05,
2342,a05,
2313,a05,
2343,a05,
1394,a05,
2039,a05,
2040,a05,
2344,a05,
1648,a05,
2041,a05,
1785,a05,
1175,a05,
2043,a05,
2044,a05,
2045,a05,
1619,a05,
2345,a05,
2046,a05,
1659,a05,
2047,a05,
2346,a05,
1701,a05,
2347,a05,
2299,a05,
2048,a05,
2049,a05,
2589,a05,
2348,a05,
1661,a05,
2051,a05,
2053,a05,
2349,a05,
1787,a05,
2054,a05,
2055,a05,
2056,a05,
1264,a05,
2008,a05,
2057,a05,
2058,a05,
2059,a05,
2350,a05,
2305,a05,
1788,a05,
2060,a05,
1398,a05,
1917,a05,
993,a05,
2351,a05,
2352,a05,
1789,a05,
2353,a05,
2354,a05,
2355,a05,
2063,a05,
1791,a05,
1646,a05,
1288,a05,
2356,a05,
2064,a05,
1792,a05,
1793,a05,
2357,a05,
2358,a05,
2066,a05,
1794,a05,
1750,a05,
2359,a05,
2360,a05,
2361,a05,
2068,a05,
2362,a05,
2309,a05,o.M.
2363,a05,
2364,a05,
2365,a05,
2070,a05,
1406,a05,
2071,a05,
1797,a05,
2072,a05,
2073,a05,
1799,a05,
2366,a05,
2367,a05,
1800,a05,
1801,a05,
2075,a05,
1335,a05,
2076,a05,
2368,a05,
2369,a05,
2596,a05,
2077,a05,
1583,a05,
1806,a05,
1195,a05,
2079,a05,
1011,a05,
1665,a05,
2082,a05,
2081,a05,
2371,a05,
2370,a05,
1649,a05,
2372,a05,
2373,a05,
2375,a05,
1808,a05,
2084,a05,
2374,a05,stv.M.
1630,a05,
1408,a05,
2376,a05,
2086,a05,
1647,a05,
2377,a05,
1410,a05,stv.M.
2378,a05,
2087,a05,
1994,a05,
2467,a05,
2379,a05,
1020,a05,
2380,a05,stv.M.
1616,a05,
2091,a05,
2381,a05,
2382,a05,
2383,a05,
1155,a05,
763,a05,
1208,a05,
1269,a05,
2591,a05,
1412,a05,
2384,a05,
764,a05,
2093,a05,
1813,a05,
2385,a05,
1815,a05,O.
2386,a05,
1176,a05,stv.M.
167,a05,
1816,a05,
2387,a05,
2094,a05,
1324,a05,
1817,a05,stv.M.
1818,a05,O.
1637,a05,
1819,a05,
2096,a05,
1620,a05,
2388,a05,S
1821,a05,
2389,a05,
1416,a05,
1822,a05,
2099,a05,
1824,a05,
1825,a05,
2289,a05,
1030,a05,
1586,a05,
2390,a05,
2101,a05,
1826,a05,
2391,a05,
2392,a05,
1989,a05,
2102,a05,
1760,a05,
2393,a05,
2395,a05,
2394,a05,
2104,a05,
2105,a05,
2106,a05,
2396,a05,
2397,a05,
2110,a05,
2111,a05,
2605,a05,
1673,a05,
2398,a05,
2112,a05,
1538,a05,
1831,a05,
2114,a05,
2113,a05,
1674,a05,
2399,a05,
1832,a05,
2115,a05,
2116,a05,
1426,a05,
2604,a05,
2120,a05,
2121,a05,
1833,a05,
2400,a05,
2401,a05,o.M.
2122,a05,
2123,a05,
2402,a05,
2403,a05,
217,a05,
1578,a05,
2404,a05,
2125,a05,
1839,a05,
2127,a05,
1840,a05,
2405,a05,
2406,a05,
1738,a05,
2128,a05,
2129,a05,
1433,a05,
1845,a05,
1434,a05,
2407,a05,
1551,a05,
2408,a05,
2132,a05,
2134,a05,
2409,a05,
1851,a05,
2410,a05,
2411,a05,
1853,a05,
2412,a05,
2413,a05,
1720,a05,
2415,a05,
1996,a05,
2416,a05,
1557,a05,
2139,a05,
2417,a05,
1567,a05,
2140,a05,
1709,a05,
1855,a05,
2418,a05,
2141,a05,
2419,a05,
1640,a05,
1580,a05,
2142,a05,
2420,a05,
1374,a05,
2421,a05,
2422,a05,
2145,a05,
2423,a05,
1730,a05,
1734,a05,
2146,a05,
2424,a05,
2148,a05,S
1441,a05,
1860,a05,
1368,a05,
2147,a05,
2149,a05,
1859,a05,
2425,a05,
1442,a05,
2426,a05,
2151,a05,
2427,a05,stv.V.
2428,a05,
2152,a05,
1050,a05,
2429,a05,stv.M.
2602,a05,
1344,a05,
1174,a05,
2430,a05,
2603,a05,
2431,a05,
2432,a05,
2154,a05,
2433,a05,
1327,a05,
2156,a05,stv.M.
1329,a05,
2434,a05,
2435,a05,
1599,a05,
2436,a05,
2437,a05,
2438,a05,
1865,a05,
1451,a05,
1561,a05,
2159,a05,
2160,a05,o.M.
2161,a05,
2295,a05,
1453,a05,
1866,a05,
2439,a05,
1867,a05,
2440,a05,
1569,a05,
1869,a05,
2442,a05,
2443,a05,
2445,a05,
2444,a05,
2446,a05,
2447,a05,
2162,a05,
1872,a05,
2163,a05,
1752,a05,
2164,a05,
1631,a05,
1196,a05,
1241,a05,
2449,a05,
2166,a05,
2167,a05,
2450,a05,
1605,a05,
1243,a05,
2451,a05,
2452,a05,
2453,a05,o.M.
1621,a05,
1703,a05,
2454,a05,
2455,a05,
2290,a05,
1876,a05,
2456,a05,
2457,a05,
2173,a05,
2174,a05,
2459,a05,
2302,a05,
2460,a05,
2461,a05,
1458,a05,
1601,a05,
1347,a05,S
2463,a05,
2462,a05,
2464,a05,
2465,a05,
779,a05,
2595,a05,
2466,a05,stv.M.
2468,a05,
2469,a05,
1882,a05,
2178,a05,
2470,a05,
2471,a05,
1652,a05,
1463,a05,
2472,a05,
1883,a05,
2473,a05,stv.M.
1885,a05,
1625,a05,
2184,a05,
2474,a05,
2181,a05,
2183,a05,
2475,a05,
1718,a05,stv.M.
2476,a05,
2477,a05,
2186,a05,
2187,a05,
1888,a05,
1469,a05,
2188,a05,
1470,a05,
2478,a05,stv.M.
2479,a05,
2480,a05,stv.M.
2190,a05,stv.M.
1291,a05,
1556,a05,
2192,a05,
1889,a05,
2194,a05,
1309,a05,
2481,a05,
2482,a05,
2483,a05,
2195,a05,
2484,a05,stv.M.
2196,a05,
2486,a05,
2485,a05,
2198,a05,
1077,a05,
2199,a05,
1622,a05,
1529,a05,
2487,a05,
2488,a05,
1895,a05,
1898,a05,
1899,a05,
1735,a05,
2489,a05,
2201,a05,
1896,a05,
2202,a05,
1475,a05,
2490,a05,
2203,a05,
2491,a05,
1900,a05,
2492,a05,
2493,a05,
2494,a05,
1085,a05,
1571,a05,
2495,a05,
2496,a05,
2205,a05,
2206,a05,
2207,a05,
1991,a05,
2498,a05,
2210,a05,
2499,a05,
2211,a05,
2500,a05,
2213,a05,
2214,a05,
1908,a05,S
1909,a05,
2215,a05,
1912,a05,
788,a05,
1913,a05,
1914,a05,
2501,a05,
1915,a05,
429,a05,
2502,a05,
2503,a05,
2216,a05,
2504,a05,
2505,a05,
2506,a05,
2218,a05,
1916,a05,
2220,a05,o.M.
2507,a05,
1568,a05,
2221,a05,
1918,a05,
2508,a05,
2592,a05,
1484,a05,
1677,a05,
794,a05,
2509,a05,
1919,a05,
2510,a05,
2511,a05,
1920,a05,
2512,a05,
1307,a05,
1093,a05,
2597,a05,
2222,a05,
2223,a05,
2513,a05,
2514,a05,
1713,a05,
1921,a05,
1923,a05,
2601,a05,
1314,a05,
2000,a05,
1924,a05,
2590,a05,
2516,a05,
2226,a05,
1270,a05,stv.M.
2517,a05,
2518,a05,
2519,a05,
1488,a05,
2520,a05,
2521,a05,
2522,a05,
1926,a05,
1927,a05,
2523,a05,
1492,a05,
1928,a05,
2227,a05,
2524,a05,
1929,a05,
2525,a05,
2526,a05,
2230,a05,
1932,a05,
2527,a05,
2528,a05,
2231,a05,
2232,a05,
1097,a05,
2529,a05,
2234,a05,
1706,a05,
1602,a05,
2530,a05,
2531,a05,
2235,a05,
2532,a05,o.M.
2237,a05,
2238,a05,
2533,a05,
2534,a05,
2535,a05,
2241,a05,
1936,a05,
2536,a05,
1500,a05,
1704,a05,
1938,a05,
1501,a05,
2243,a05,
2538,a05,
1584,a05,
2539,a05,
2244,a05,
2540,a05,
2541,a05,
2542,a05,
2245,a05,
1333,a05,
2246,a05,
1502,a05,
1680,a05,
2543,a05,
1940,a05,
1210,a05,
2544,a05,
2250,a05,
2545,a05,
2251,a05,
1943,a05,
2252,a05,
1944,a05,
2253,a05,
2547,a05,
1945,a05,
1946,a05,
2548,a05,
2255,a05,
1949,a05,o.M.
2549,a05,
1341,a05,
2550,a05,
1632,a05,o.M.
2551,a05,
2552,a05,o.M.
2553,a05,
2256,a05,
2257,a05,
1597,a05,
2259,a05,
813,a05,
1536,a05,
2554,a05,
2555,a05,
2515,a05,
2262,a05,
1954,a05,
2263,a05,
2556,a05,
2264,a05,
2557,a05,
2265,a05,
1955,a05,
2266,a05,
1596,a05,
2267,a05,
1271,a05,
1956,a05,
2558,a05,
1757,a05,
2269,a05,
1510,a05,
1957,a05,
2559,a05,
2560,a05,
2015,a05,
2561,a05,
2270,a05,
2562,a05,V.
2271,a05,
1958,a05,
1512,a05,
1960,a05,
2272,a05,
2286,a05,
1964,a05,
1725,a05,
1570,a05,
2563,a05,
2594,a05,
2273,a05,
1723,a05,
2564,a05,
2565,a05,
1610,a05,
2566,a05,
2567,a05,
861402,a05,
2568,a05,
2569,a05,
1756,a05,
1180,a05,
1968,a05,
2276,a05,
2570,a05,
2571,a05,
2277,a05,
2293,a05,
1971,a05,
2572,a05,
2573,a05,
1690,a05,
2574,a05,
2575,a05,
2278,a05,
1973,a05,
2279,a05,
1974,a05,
1130,a05,
2280,a05,
2576,a05,
1975,a05,stv.M.
2281,a05,
2144,a05,
1135,a05,
1519,a05,
2577,a05,
2578,a05,S
2283,a05,
2579,a05,
2580,a05,
2284,a05,
2581,a05,
2582,a05,o.M.
2583,a05,
2584,a05,
1980,a05,
1984,a05,
2585,a05,
2285,a05,
1985,a05,
1990,a05,
2586,a05,
2587,a05,
2588,a05,
2314,a20,
2315,a20,
2316,a20,
2317,a20,
2318,a20,
2319,a20,
2019,a20,
2320,a20,
2321,a20,
2322,a20,
1769,a20,
2020,a20,
2021,a20,
2022,a20,
1771,a20,
2323,a20,
1383,a20,
2324,a20,
1642,a20,
2325,a20,
1773,a20,
1653,a20,o.M.
2326,a20,
2327,a20,
2328,a20,
2023,a20,
1774,a20,
1229,a20,
2329,a20,
1775,a20,
1776,a20,
2330,a20,
2331,a20,
2288,a20,
1385,a20,
2599,a20,
1297,a20,
973,a20,
2593,a20,o.M.
1607,a20,
2025,a20,
2332,a20,
2026,a20,
2029,a20,
2335,a20,stv.M.
2333,a20,
2334,a20,
2030,a20,
2441,a20,
2336,a20,stv.M.
2337,a20,
2338,a20,
2032,a20,
2033,a20,
1558,a20,
2036,a20,
1566,a20,
1656,a20,
2339,a20,
2037,a20,
2340,a20,
2341,a20,
2038,a20,
2342,a20,
2313,a20,
2343,a20,
1394,a20,
2039,a20,
2040,a20,
2344,a20,
1648,a20,
2041,a20,
1785,a20,
1175,a20,
2043,a20,
2044,a20,
2045,a20,
1619,a20,o.M.
2345,a20,
2046,a20,
1659,a20,
2047,a20,
2346,a20,
1701,a20,
2347,a20,
2299,a20,
2048,a20,
2049,a20,
2589,a20,
2348,a20,
1661,a20,
2051,a20,
2053,a20,
2349,a20,
1787,a20,
2054,a20,
2055,a20,
2056,a20,
1264,a20,
2008,a20,
2057,a20,
2058,a20,
2059,a20,
2350,a20,
2305,a20,
1788,a20,
2060,a20,
1398,a20,
1917,a20,
993,a20,
2351,a20,
2352,a20,
1789,a20,
2353,a20,
2354,a20,
2355,a20,
2063,a20,
1791,a20,
1646,a20,
1288,a20,
2356,a20,
2064,a20,
1792,a20,O.
1793,a20,
2357,a20,
2358,a20,
2066,a20,
1794,a20,
1750,a20,
2359,a20,
2360,a20,
2361,a20,
2068,a20,
2362,a20,
2309,a20,
2363,a20,
2364,a20,
2365,a20,
2070,a20,
1406,a20,
2071,a20,
1797,a20,
2072,a20,
2073,a20,
1799,a20,
2366,a20,
2367,a20,
1800,a20,
1801,a20,
2075,a20,
1335,a20,
2076,a20,
2368,a20,
2369,a20,
2596,a20,
2077,a20,
1583,a20,
1806,a20,
1195,a20,
2079,a20,
1011,a20,
1665,a20,
2082,a20,
2081,a20,
2371,a20,
2370,a20,
1649,a20,
2372,a20,
2373,a20,
2375,a20,stv.M.
1808,a20,o.M.
2084,a20,
2374,a20,
1630,a20,
1408,a20,
2376,a20,
2086,a20,
1647,a20,
2377,a20,
1410,a20,
2378,a20,
2087,a20,
1994,a20,stv.M.
2467,a20,
2379,a20,
1020,a20,
2380,a20,
1616,a20,
2091,a20,
2381,a20,
2382,a20,
2383,a20,
1155,a20,
763,a20,
1208,a20,
1269,a20,
2591,a20,
1412,a20,
2384,a20,
764,a20,
2093,a20,
1813,a20,
2385,a20,
1815,a20,
2386,a20,
1176,a20,
167,a20,
1816,a20,
2387,a20,
2094,a20,
1324,a20,
1817,a20,o.M.
1818,a20,
1637,a20,
1819,a20,
2096,a20,
1620,a20,
2388,a20,
1821,a20,
2389,a20,
1416,a20,
1822,a20,
2099,a20,
1824,a20,
1825,a20,
2289,a20,
1030,a20,
1586,a20,
2390,a20,
2101,a20,
1826,a20,
2391,a20,
2392,a20,
1989,a20,
2102,a20,
1760,a20,
2393,a20,
2395,a20,
2394,a20,
2104,a20,
2105,a20,
2106,a20,
2396,a20,
2397,a20,
2110,a20,
2111,a20,
2605,a20,
1673,a20,
2398,a20,
2112,a20,
1538,a20,
1831,a20,
2114,a20,
2113,a20,
1674,a20,
2399,a20,
1832,a20,
2115,a20,
2116,a20,
1426,a20,
2604,a20,
2120,a20,
2121,a20,
1833,a20,
2400,a20,
2401,a20,
2122,a20,
2123,a20,
2402,a20,stv.M.
2403,a20,
217,a20,
1578,a20,
2404,a20,
2125,a20,
1839,a20,
2127,a20,
1840,a20,
2405,a20,
2406,a20,stv.M.
1738,a20,
2128,a20,
2129,a20,
1433,a20,
1845,a20,stv.M.
1434,a20,
2407,a20,
1551,a20,
2408,a20,
2132,a20,
2134,a20,
2409,a20,
1851,a20,S
2410,a20,
2411,a20,
1853,a20,
2412,a20,
2413,a20,
1720,a20,
2415,a20,
1996,a20,
2416,a20,
1557,a20,
2139,a20,
2417,a20,
1567,a20,
2140,a20,
1709,a20,
1855,a20,
2418,a20,
2141,a20,
2419,a20,
1640,a20,
1580,a20,
2142,a20,
2420,a20,
1374,a20,
2421,a20,
2422,a20,
2145,a20,
2423,a20,
1730,a20,
1734,a20,
2146,a20,stv.M.
2424,a20,
2148,a20,
1441,a20,
1860,a20,
1368,a20,
2147,a20,
2149,a20,
1859,a20,
2425,a20,
1442,a20,
2426,a20,
2151,a20,
2427,a20,
2428,a20,
2152,a20,
1050,a20,
2429,a20,
2602,a20,
1344,a20,
1174,a20,
2430,a20,
2603,a20,
2431,a20,
2432,a20,
2154,a20,
2433,a20,
1327,a20,
2156,a20,
1329,a20,
2434,a20,
2435,a20,
1599,a20,
2436,a20,
2437,a20,
2438,a20,O.
1865,a20,
1451,a20,
1561,a20,
2159,a20,
2160,a20,
2161,a20,
2295,a20,
1453,a20,stv.M.
1866,a20,
2439,a20,
1867,a20,
2440,a20,
1569,a20,stv.M.
1869,a20,
2442,a20,
2443,a20,
2445,a20,
2444,a20,o.M.
2446,a20,
2447,a20,
2162,a20,
1872,a20,
2163,a20,
1752,a20,
2164,a20,
1631,a20,stv.M.
1196,a20,
1241,a20,
2449,a20,
2166,a20,
2167,a20,
2450,a20,
1605,a20,
1243,a20,
2451,a20,
2452,a20,
2453,a20,
1621,a20,
1703,a20,
2454,a20,
2455,a20,
2290,a20,
1876,a20,
2456,a20,
2457,a20,
2173,a20,
2174,a20,
2459,a20,
2302,a20,
2460,a20,
2461,a20,
1458,a20,
1601,a20,
1347,a20,
2463,a20,
2462,a20,
2464,a20,
2465,a20,
779,a20,
2595,a20,
2466,a20,
2468,a20,
2469,a20,
1882,a20,
2178,a20,
2470,a20,
2471,a20,
1652,a20,
1463,a20,
2472,a20,
1883,a20,
2473,a20,
1885,a20,
1625,a20,
2184,a20,
2474,a20,
2181,a20,
2183,a20,
2475,a20,O.
1718,a20,
2476,a20,
2477,a20,
2186,a20,
2187,a20,
1888,a20,
1469,a20,
2188,a20,
1470,a20,
2478,a20,
2479,a20,
2480,a20,
2190,a20,
1291,a20,
1556,a20,
2192,a20,
1889,a20,
2194,a20,S
1309,a20,
2481,a20,
2482,a20,
2483,a20,
2195,a20,
2484,a20,
2196,a20,
2486,a20,
2485,a20,
2198,a20,
1077,a20,
2199,a20,
1622,a20,
1529,a20,
2487,a20,stv.M.
2488,a20,
1895,a20,
1898,a20,
1899,a20,
1735,a20,
2489,a20,
2201,a20,stv.M.
1896,a20,
2202,a20,
1475,a20,
2490,a20,
2203,a20,
2491,a20,
1900,a20,
2492,a20,
2493,a20,
2494,a20,
1085,a20,
1571,a20,
2495,a20,
2496,a20,
2205,a20,
2206,a20,
2207,a20,
1991,a20,
2498,a20,
2210,a20,
2499,a20,
2211,a20,
2500,a20,
2213,a20,
2214,a20,
1908,a20,
1909,a20,
2215,a20,
1912,a20,
788,a20,
1913,a20,
1914,a20,
2501,a20,
1915,a20,
429,a20,
2502,a20,
2503,a20,
2216,a20,
2504,a20,
2505,a20,
2506,a20,
2218,a20,
1916,a20,
2220,a20,
2507,a20,
1568,a20,
2221,a20,
1918,a20,
2508,a20,
2592,a20,
1484,a20,
1677,a20,
794,a20,
2509,a20,
1919,a20,
2510,a20,
2511,a20,
1920,a20,
2512,a20,
1307,a20,
1093,a20,
2597,a20,
2222,a20,
2223,a20,
2513,a20,
2514,a20,
1713,a20,
1921,a20,
1923,a20,
2601,a20,
1314,a20,
2000,a20,
1924,a20,
2590,a20,
2516,a20,
2226,a20,
1270,a20,
2517,a20,
2518,a20,
2519,a20,
1488,a20,
2520,a20,
2521,a20,
2522,a20,
1926,a20,
1927,a20,
2523,a20,stv.M.
1492,a20,
1928,a20,
2227,a20,
2524,a20,
1929,a20,V.
2525,a20,
2526,a20,
2230,a20,
1932,a20,
2527,a20,
2528,a20,
2231,a20,S
2232,a20,
1097,a20,
2529,a20,
2234,a20,
1706,a20,
1602,a20,
2530,a20,
2531,a20,
2235,a20,
2532,a20,
2237,a20,
2238,a20,
2533,a20,
2534,a20,
2535,a20,
2241,a20,
1936,a20,
2536,a20,
1500,a20,
1704,a20,
1938,a20,
1501,a20,
2243,a20,
2538,a20,
1584,a20,
2539,a20,
2244,a20,
2540,a20,
2541,a20,
2542,a20,
2245,a20,
1333,a20,
2246,a20,
1502,a20,
1680,a20,
2543,a20,
1940,a20,
1210,a20,
2544,a20,
2250,a20,
2545,a20,
2251,a20,
1943,a20,
2252,a20,
1944,a20,
2253,a20,
2547,a20,
1945,a20,
1946,a20,
2548,a20,
2255,a20,stv.M.
1949,a20,
2549,a20,
1341,a20,
2550,a20,
1632,a20,
2551,a20,
2552,a20,stv.M.
2553,a20,
2256,a20,
2257,a20,
1597,a20,
2259,a20,
813,a20,
1536,a20,
2554,a20,
2555,a20,
2515,a20,
2262,a20,
1954,a20,
2263,a20,
2556,a20,
2264,a20,
2557,a20,
2265,a20,
1955,a20,
2266,a20,
1596,a20,
2267,a20,
1271,a20,
1956,a20,
2558,a20,S
1757,a20,
2269,a20,
1510,a20,
1957,a20,
2559,a20,o.M.
2560,a20,
2015,a20,
2561,a20,
2270,a20,
2562,a20,
2271,a20,
1958,a20,
1512,a20,
1960,a20,
2272,a20,stv.M.
2286,a20,
1964,a20,
1725,a20,
1570,a20,
2563,a20,
2594,a20,
2273,a20,
1723,a20,
2564,a20,stv.M.
2565,a20,
1610,a20,
2566,a20,
2567,a20,
861402,a20,o.M.
2568,a20,
2569,a20,
1756,a20,
1180,a20,
1968,a20,
2276,a20,
2570,a20,
2571,a20,
2277,a20,
2293,a20,
1971,a20,
2572,a20,
2573,a20,
1690,a20,
2574,a20,
2575,a20,o.M.
2278,a20,
1973,a20,
2279,a20,
1974,a20,
1130,a20,
2280,a20,
2576,a20,
1975,a20,
2281,a20,
2144,a20,
1135,a20,
1519,a20,
2577,a20,
2578,a20,
2283,a20,
2579,a20,
2580,a20,
2284,a20,
2581,a20,
2582,a20,
2583,a20,
2584,a20,
1980,a20,stv.V.
1984,a20,
2585,a20,
2285,a20,
1985,a20,S
1990,a20,
2586,a20,
2587,a20,
2588,a20,
2314,a16,
2315,a16,
2316,a16,
2317,a16,
2318,a16,
2319,a16,
2019,a16,
2320,a16,
2321,a16,o.M.
2322,a16,
1769,a16,
2020,a16,
2021,a16,
2022,a16,
1771,a16,
2323,a16,
1383,a16,
2324,a16,
1642,a16,
2325,a16,
1773,a16,
1653,a16,
2326,a16,
2327,a16,
2328,a16,
2023,a16,
1774,a16,
1229,a16,
2329,a16,stv.M.
1775,a16,
1776,a16,
2330,a16,stv.M.
2331,a16,
2288,a16,
1385,a16,
2599,a16,
1297,a16,
973,a16,
2593,a16,
1607,a16,
2025,a16,
2332,a16,
2026,a16,
2029,a16,
2335,a16,
2333,a16,
2334,a16,
2030,a16,
2441,a16,
2336,a16,
2337,a16,
2338,a16,
2032,a16,
2033,a16,
1558,a16,
2036,a16,
1566,a16,stv.M.
1656,a16,
2339,a16,o.M.
2037,a16,O.
2340,a16,
2341,a16,
2038,a16,
2342,a16,
2313,a16,
2343,a16,
1394,a16,
2039,a16,
2040,a16,
2344,a16,
1648,a16,
2041,a16,
1785,a16,
1175,a16,
2043,a16,o.M.
2044,a16,
2045,a16,
1619,a16,stv.M.
2345,a16,
2046,a16,
1659,a16,
2047,a16,
2346,a16,
1701,a16,
2347,a16,
2299,a16,
2048,a16,
2049,a16,
2589,a16,
2348,a16,
1661,a16,
2051,a16,stv.M.
2053,a16,
2349,a16,
1787,a16,
2054,a16,
2055,a16,
2056,a16,
1264,a16,
2008,a16,
2057,a16,
2058,a16,
2059,a16,
2350,a16,
2305,a16,
1788,a16,
2060,a16,O.
1398,a16,
1917,a16,
993,a16,
2351,a16,
2352,a16,
1789,a16,
2353,a16,
2354,a16,
2355,a16,
2063,a16,
1791,a16,
1646,a16,
1288,a16,
2356,a16,
2064,a16,
1792,a16,
1793,a16,
2357,a16,
2358,a16,
2066,a16,
1794,a16,
1750,a16,V.
2359,a16,o.M.
2360,a16,
2361,a16,
2068,a16,o.M.
2362,a16,
2309,a16,
2363,a16,o.M.
2364,a16,
2365,a16,
2070,a16,
1406,a16,
2071,a16,
1797,a16,
2072,a16,
2073,a16,
1799,a16,
2366,a16,
2367,a16,
1800,a16,
1801,a16,stv.M.
2075,a16,
1335,a16,
2076,a16,
2368,a16,stv.M.
2369,a16,
2596,a16,
2077,a16,
1583,a16,
1806,a16,
1195,a16,
2079,a16,
1011,a16,
1665,a16,
2082,a16,stv.M.
2081,a16,
2371,a16,
2370,a16,
1649,a16,
2372,a16,
2373,a16,o.M.
2375,a16,
1808,a16,
2084,a16,
2374,a16,
1630,a16,stv.M.
1408,a16,
2376,a16,
2086,a16,
1647,a16,
2377,a16,
1410,a16,
2378,a16,
2087,a16,
1994,a16,
2467,a16,
2379,a16,
1020,a16,
2380,a16,
1616,a16,
2091,a16,
2381,a16,
2382,a16,stv.M.
2383,a16,o.M.
1155,a16,
763,a16,
1208,a16,
1269,a16,
2591,a16,o.M.
1412,a16,
2384,a16,
764,a16,
2093,a16,
1813,a16,o.M.
2385,a16,
1815,a16,
2386,a16,
1176,a16,
167,a16,
1816,a16,
2387,a16,
2094,a16,
1324,a16,
1817,a16,
1818,a16,
1637,a16,
1819,a16,
2096,a16,
1620,a16,
2388,a16,
1821,a16,
2389,a16,o.M.
1416,a16,
1822,a16,
2099,a16,
1824,a16,
1825,a16,
2289,a16,
1030,a16,
1586,a16,
2390,a16,
2101,a16,
1826,a16,
2391,a16,o.M.
2392,a16,
1989,a16,
2102,a16,
1760,a16,
2393,a16,
2395,a16,
2394,a16,
2104,a16,
2105,a16,
2106,a16,
2396,a16,stv.M.
2397,a16,o.M.
2110,a16,
2111,a16,
2605,a16,
1673,a16,
2398,a16,
2112,a16,stv.M.
1538,a16,o.M.
1831,a16,
2114,a16,stv.M.
2113,a16,
1674,a16,
2399,a16,
1832,a16,
2115,a16,
2116,a16,
1426,a16,
2604,a16,
2120,a16,
2121,a16,
1833,a16,
2400,a16,
2401,a16,
2122,a16,
2123,a16,
2402,a16,
2403,a16,
217,a16,
1578,a16,
2404,a16,
2125,a16,o.M.
1839,a16,
2127,a16,
1840,a16,
2405,a16,
2406,a16,
1738,a16,
2128,a16,
2129,a16,
1433,a16,
1845,a16,
1434,a16,
2407,a16,
1551,a16,
2408,a16,
2132,a16,
2134,a16,
2409,a16,
1851,a16,o.M.
2410,a16,
2411,a16,stv.M.
1853,a16,
2412,a16,
2413,a16,
1720,a16,
2415,a16,
1996,a16,
2416,a16,o.M.
1557,a16,
2139,a16,
2417,a16,
1567,a16,
2140,a16,stv.M.
1709,a16,
1855,a16,
2418,a16,o.M.
2141,a16,
2419,a16,
1640,a16,
1580,a16,
2142,a16,
2420,a16,
1374,a16,
2421,a16,
2422,a16,
2145,a16,
2423,a16,
1730,a16,
1734,a16,
2146,a16,
2424,a16,
2148,a16,
1441,a16,
1860,a16,
1368,a16,
2147,a16,
2149,a16,stv.M.
1859,a16,
2425,a16,
1442,a16,
2426,a16,
2151,a16,
2427,a16,
2428,a16,
2152,a16,o.M.
1050,a16,
2429,a16,o.M.
2602,a16,O.
1344,a16,
1174,a16,
2430,a16,
2603,a16,
2431,a16,
2432,a16,
